id,question_id,positionable_id,positionable_type,score,comment,created_at,updated_at
1296,27,42,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1297,1,43,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1298,2,43,Candidate,1,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1299,3,43,Candidate,1,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1300,4,43,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1301,5,43,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1302,6,43,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1303,7,43,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1304,8,43,Candidate,1,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1305,9,43,Candidate,2,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1306,10,43,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1307,11,43,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1308,12,43,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1309,13,43,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1310,14,43,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1311,15,43,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1312,16,43,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1313,17,43,Candidate,3,They should be more careful of location.,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1314,18,43,Candidate,3,"They should have waivers for elderly, people with disabilities and the less well off.",2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1315,19,43,Candidate,3,,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1316,20,43,Candidate,3,I support development of our city but there should be a balance to support our rural towns and villages also.,2014-05-14 22:06:01 UTC,2014-05-14 22:06:01 UTC
1317,21,43,Candidate,2,This ls not a priority right now,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1318,22,43,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1319,23,43,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1320,24,43,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1321,25,43,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1322,26,43,Candidate,3,through the voice of elected representatives.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1323,27,43,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1324,1,44,Candidate,3,I have come across a lot of buildings closed up on the course of my campaign.This is a pity where there are people crying out for houses.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1325,2,44,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1396,19,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1326,3,44,Candidate,3,There should be an independent vetting system in place when deciding who gets housed.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1327,4,44,Candidate,1,I feel they should be developed and available.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1328,5,44,Candidate,1,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1329,6,44,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1330,7,44,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1331,8,44,Candidate,1,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1332,9,44,Candidate,1,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1333,10,44,Candidate,1,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1334,11,44,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1335,12,44,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1336,13,44,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1337,14,44,Candidate,1,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1338,15,44,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1339,16,44,Candidate,2,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1340,17,44,Candidate,1,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1341,18,44,Candidate,2,There is no evidence! A lot of people giving out about water leaks as a result of the meters being installed.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1342,19,44,Candidate,2,Cycle and bus lanes are welcomed.However the health and safety aspect should be better planned. Ballinacurra road is an example.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1343,20,44,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1344,21,44,Candidate,1,Limerick have produced many icons that should be considered in relation to renaming the Shannon Bridge.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1345,22,44,Candidate,2,People have no problem paying for facilities once they are convenient.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1346,23,44,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1347,24,44,Candidate,2,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1348,25,44,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1349,26,44,Candidate,0,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1350,27,44,Candidate,0,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1351,1,45,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1352,2,45,Candidate,1,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1353,3,45,Candidate,2,"Villages and small towns need infrastructure to attract small industry and help maintain post offices, schools etc in rural Ireland",2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1354,4,45,Candidate,2,There are some cases where houses are still in good condition and families could be housed with the agreement of local representative groups,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1355,5,45,Candidate,3,Almost half our water is lost to leaks. Fix that first. Water is a basic human right. Certainly wastage should then be addressed.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1356,6,45,Candidate,2,Money collected up to now has not come back to the community. So who believes it will change? Therefore 'local services' should not be held up as ransom.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1357,7,45,Candidate,3,Since it is part of law at the moment at least the money collected should of course come back to the community. Not happening at present.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1358,8,45,Candidate,0,That is for our city representatives to deal with.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1359,9,45,Candidate,2,Accommodation is a problem for all of society at present. It should be dealt with on a needs basis.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1360,10,45,Candidate,2,The parents in the particular area should surely have their say.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1361,11,45,Candidate,3,Where people really value their animals they will make sure that they are looked after. Where animals such as horses are valued as good therapy for an individual or group then consideration should be given to that.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1362,12,45,Candidate,3,We must all work against homophobia,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1363,13,45,Candidate,1,Forced labour is hardly the answer. Better incentives for a return to work are needed.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1364,14,45,Candidate,2,Very much a case by case issue. The process which can take years needs to be speeded up.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1365,15,45,Candidate,3,Sometimes it is just one member of a family. Efforts should first be made to deal with it within the community. But no community should be bullied by a few thugs.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1366,16,45,Candidate,3,"Towns like Adare, Newcastle West and Abbeyfeale become identified with some people as 'the place where you are held up'. They are unlikely to stop for a coffee!",2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1367,17,45,Candidate,2,Local communities need to be properly consulted. A cost-benefit analysis is needed in each case.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1368,18,45,Candidate,1,"As I said earlier, almost half is seeping into the ground at present. But water wastage cannot be allowed.",2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1369,19,45,Candidate,3,The use of cars for small journeys should be discouraged by providing safe walk/cycle lanes. In West Limeick the Great Southern Trail allows people -especially schoolchildren - near that facility to safely go into the nearest village/town.,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1370,20,45,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1371,21,45,Candidate,2,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1372,22,45,Candidate,2,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1373,23,45,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1374,24,45,Candidate,3,,2014-05-14 22:06:02 UTC,2014-05-14 22:06:02 UTC
1375,25,45,Candidate,2,Good idea but it would be very hard to implement - unless online...,2014-05-14 22:06:03 UTC,2014-05-14 22:06:03 UTC
1376,26,45,Candidate,3,Provided they are properly representative of the community and not set up to suit a narrow interest,2014-05-14 22:06:03 UTC,2014-05-14 22:06:03 UTC
1377,27,45,Candidate,2,My party is making great efforts to increase female participation at all levels. 'Compare and contrast'(!) with other parties.,2014-05-14 22:06:03 UTC,2014-05-14 22:06:03 UTC
1378,1,1,Voter,1,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1379,2,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1380,3,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1381,4,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1382,5,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1383,6,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1384,7,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1385,8,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1386,9,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1387,10,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1388,11,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1389,12,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1390,13,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1391,14,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1392,15,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1393,16,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1394,17,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1395,18,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1397,20,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1398,21,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1399,22,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1400,23,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1401,24,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1402,25,1,Voter,0,,2014-05-14 22:14:59 UTC,2014-05-14 22:14:59 UTC
1403,26,1,Voter,0,,2014-05-14 22:15:00 UTC,2014-05-14 22:15:00 UTC
1404,27,1,Voter,0,,2014-05-14 22:15:00 UTC,2014-05-14 22:15:00 UTC
